"","p53_mock_1","p53_mock_2","p53_mock_3","p53_mock_4","p53_IR_1","p53_IR_2","p53_IR_3","p53_IR_4","null_mock_1","null_mock_2","null_IR_1","null_IR_2"
"ENSMUSG00000020766",8.61223398323104,8.31483555177328,8.56669489910233,8.44051558038302,8.62288015238687,8.58507041066608,9.24168499815521,9.25306647094308,8.70786525379214,8.97460082761173,10.7224087311939,10.5720311611498
"ENSMUSG00000020914",12.0538225409883,11.5059228279273,11.7814526195233,11.0133112218315,11.2679841344153,10.9661945395944,11.2426597429013,11.143290334062,11.2041812124212,11.0771400717537,12.3975215702294,11.9152768746953
"ENSMUSG00000020974",7.93158418743621,7.69284890220206,7.7935787852277,7.68690416847671,7.86609337677076,7.87445395446309,8.21522865030261,7.85767208372216,7.77365940083483,7.49874239408469,9.07181551256653,8.56332846038112
"ENSMUSG00000020988",7.89683703317171,7.8847074622929,7.97818567554904,7.99501469884298,8.56786278567489,8.50474404688982,9.00947369603657,8.88846557719276,7.99593670520681,7.81707822789817,9.98933576224402,9.51775091458986
"ENSMUSG00000021037",10.9155818544025,10.6880116795707,10.8853653840515,10.6547667039736,11.3731060243241,11.1940080681853,11.712475775395,11.7449049604151,10.7406221724619,10.8713698097878,13.760368493479,12.4433191870736
"ENSMUSG00000021040",9.27126375600103,9.10530257593572,9.21220846841191,8.96697610032057,9.2208978337535,9.24586203932937,9.76021754421305,9.73060787791715,9.19584516876641,9.20180312179604,10.7711720544942,10.3372369266362
"ENSMUSG00000021079",8.11072126746828,8.04558765965734,7.983764675594,7.83610397422935,8.51066385532032,8.68786230591222,9.34815136287452,8.96766305202213,8.1257865471038,7.98103585993738,10.3792988625772,9.81222309318624
"ENSMUSG00000021116",11.2631059869511,10.9482027178234,11.1407923056801,10.8789852451608,12.1960116893261,12.2324284498447,12.3914414301272,12.376714624988,10.9626261390644,11.1439733751658,13.4970146513798,13.1132072672622
"ENSMUSG00000021175",8.74622908051881,8.48040115584905,8.51754097677798,8.11669617382475,9.28121957525347,9.3117267830269,9.68573130883204,9.75632730088033,8.39869619673214,8.42873673352296,11.1530400131359,10.8148868543211
"ENSMUSG00000021193",10.6673405732992,10.4642827134744,10.5467792751569,10.3828965564303,11.5396246356179,11.5483748936981,11.9099541092191,12.0048008191133,10.3570974271489,10.5022478105213,13.182581884906,12.5751607865811
"ENSMUSG00000021270",13.4258396071102,12.9855343831936,13.2779098581088,12.7726971179332,13.6515066661467,13.6683876540176,14.0285609562322,13.9251428059132,12.7576103944282,12.8354059461739,16.6038033256768,14.958412709839
"ENSMUSG00000021411",11.2893908090829,11.3099349928808,11.40163037716,11.2190414447718,9.65447189198479,9.48920749973958,9.63467290150316,9.98745109258688,11.6519047760124,11.528325386182,11.2951596506332,10.9756659267524
"ENSMUSG00000021474",10.405587978921,10.1152441745261,10.3251866396662,10.1010184004354,10.7259111702595,10.798673291067,11.2588070732906,11.2580087578799,10.1102077818806,10.2845749507973,12.3356113478103,12.0303117925305
"ENSMUSG00000021569",7.08418621612648,6.69912565616902,7.05489334581926,6.76514524399528,7.12349407074445,6.82858118612083,7.22797031534756,6.59936218429103,6.6574177044526,6.88046302697432,8.28306921300017,7.91641329988059
"ENSMUSG00000021583",11.7886046005657,11.5989082084381,11.6935416100487,11.4977742251408,12.2866971289608,12.2688109680051,12.8779210605282,12.8128310696659,11.5995037744442,11.7280855782052,13.8753673500808,13.2997301281423
"ENSMUSG00000021595",11.6386533366456,11.4713182440007,11.6062674442806,11.5451092384466,12.6604966434046,12.7730472037547,13.1267314309633,13.1387297641992,11.5447530469324,11.6742186653617,14.2365637511146,13.9127865020956
"ENSMUSG00000021624",13.3187108366665,13.2010188102723,13.0908916521957,13.2673606390483,11.5900718073051,11.3092062194494,11.3338937921026,11.6662522468793,13.3061867218415,13.3192236585992,12.963734687636,13.2215136336875
"ENSMUSG00000021670",10.8730126773293,10.8006642712555,11.0265159612853,11.2200475747759,11.3687231119606,11.5244995490459,11.6647974239774,11.7661594163174,10.9348883076596,11.0458153302566,13.070157481822,12.7904481530668
"ENSMUSG00000021707",8.69994931110105,8.10360744651213,8.54421638286512,7.99030478428745,8.26238775494772,7.74056743773824,8.09805865942071,8.21381905082256,8.03485397543504,8.18577353334975,9.1720609431175,8.69378592112638
"ENSMUSG00000021917",9.98440286882618,9.75559674098922,9.99584919753722,9.40590089256151,9.54218845865983,9.47010452826931,9.82671977427954,9.7669098614605,9.57897644170115,9.72050911340151,10.8000266892493,10.2760697647512
"ENSMUSG00000021998",15.1595316268376,15.0135879106552,15.1252820247573,15.0691245627626,15.2378734060451,15.0771372838073,15.2426090398968,15.4700562875855,15.0875099891059,15.1003919729684,16.4999678991017,16.0243406144934
"ENSMUSG00000022033",6.82142125005291,6.36142520772616,6.49146977170519,5.97813654800785,5.32935908481658,4.63212811734401,5.83750967181384,5.39930666634694,5.70278065759072,5.31823198855734,7.0395095647195,6.42927939430569
"ENSMUSG00000022075",11.2204184078026,11.1988214650514,11.24609720448,11.6361143094173,9.9740056591204,9.97721763148222,10.0620730069858,10.4082950478494,11.3450367960547,11.4932633859544,11.552569689111,11.0780389816902
"ENSMUSG00000022111",9.87161971276018,9.59439663382976,9.74630587325945,9.44944750218169,9.49470826259627,9.27256984564239,9.46689119387486,9.42862074138856,9.61509418617201,9.49401054386717,10.9429227204743,10.5635238410358
"ENSMUSG00000022193",9.69748787463951,9.42269364344467,9.71310443715294,9.66130787086985,10.0598853969036,9.70392603146333,10.469761200692,10.6618028130916,9.59497975603619,9.66868306597787,11.614664921671,10.9999434346973
"ENSMUSG00000022234",12.7368531383851,12.4663583326027,12.7043329433754,12.3076496039529,13.2744518684973,13.2106925138792,13.7301303771601,13.8033343742083,12.5046601153646,12.585226730478,15.0262458803167,14.4151320127249
"ENSMUSG00000022241",10.6702011388497,10.5170843856581,10.5258990917222,10.3575188481291,11.3606530255369,11.3835767680344,11.5101617118485,11.6015087250914,10.3908233854644,10.5552573051607,12.8324806001801,12.4361351894338
"ENSMUSG00000022351",9.01099884009212,8.84598183247549,9.27498526284446,9.45116232114123,9.93895790242255,9.97721763148222,10.2913022516786,10.3060666313747,9.26839904447439,9.51487999764425,11.9076432961582,11.8607696614112
"ENSMUSG00000022403",11.6286879018223,11.4842461797063,11.5306263325921,11.4599480790346,12.4860067922842,12.4483999497491,12.7489630733128,12.7096456717163,11.4618977585558,11.5398258834035,14.2990295972368,13.3681617486875
"ENSMUSG00000022571",8.34357025143474,8.21308384672667,8.3888927452554,8.02295578082385,8.40618777084097,8.51968543655683,9.05826453731188,9.21955932601685,8.38871573645109,8.38784007133363,10.5357960312745,9.72336541436272
"ENSMUSG00000022596",7.42493945878746,7.43322854614081,7.36811501695453,7.65749766242918,7.62279615801675,7.29596085331402,7.85631054402061,8.0221823083141,7.46718889417456,7.57359180225679,9.43200057008979,9.23955742942427
"ENSMUSG00000022634",8.55147445542239,8.40329601442787,8.47063190177123,8.45426183900762,8.0597923308893,7.98624652846054,8.22840805440136,8.16344512768915,8.57040389869356,8.61100344810211,9.5219082608648,9.01746146081562
"ENSMUSG00000022673",10.8897987449686,10.5855784928502,10.6139750961223,10.4556023577032,10.4190347633881,10.0433332011366,10.4488002274832,10.678714331883,10.372371748431,10.4317526017534,11.5694275288248,11.1988146186511
"ENSMUSG00000022769",9.71088557968973,9.44850961636485,9.68255549068171,8.78041764813155,9.46216384223527,9.21406488216665,9.53211705190843,9.73492641559771,8.96233051140795,8.69873829293572,10.4479535329376,9.90574732225792
"ENSMUSG00000022797",11.0738779365044,10.973984181252,10.9978534797978,11.174581438857,10.6302852268807,10.9442126105771,11.3061922105185,10.9263218887716,11.2467036583098,11.4528288091165,12.9186109664558,12.2982061825936
"ENSMUSG00000022814",9.88448601407675,9.65108217285935,9.89434940789851,9.68190111833235,10.3135300546513,10.1859702869798,10.546746007594,10.6527016182848,9.67380765688984,9.74867986961438,12.3365646679886,11.5397026534261
